,VehicleID,Sequence,ORD_NO,SiteCode,ArrivalTime,WaitingTime,ServiceTime,DepartureTime,Delivered
221,VEH_5,2,20230506B478428_001,D_109,2023-05-06 03:07:30.041599560,0,60,2023-05-06 04:07:30.041599560,No
222,VEH_5,1,Null,O_243,2023-05-06 07:36:52.170513360,0 days 04:23:07.829486640,0,2023-05-06 12:00:00,Null
223,VEH_5,2,20230506B478573_001,D_108,2023-05-06 13:31:03.345993420,0,60,2023-05-06 14:31:03.345993420,No
224,VEH_5,1,Null,O_243,2023-05-06 16:01:04.159179840,0 days 01:58:55.840820160,0,2023-05-06 18:00:00,Null
225,VEH_5,2,20230506B478511_005,D_108,2023-05-06 19:31:03.345993420,0,60,2023-05-06 20:31:03.345993420,No
226,VEH_5,1,Null,O_243,2023-05-06 22:01:04.159179840,,0,,Null
227,VEH_72,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
228,VEH_72,2,20230501B468195_001,D_108,2023-05-01 00:58:24.866227980,0,60,2023-05-01 01:58:24.866227980,Yes
229,VEH_72,1,Null,O_174,2023-05-01 02:25:38.312421420,0 days 09:34:21.687578580,0,2023-05-01 12:00:00,Null
230,VEH_72,2,20230501B468121_001,D_108,2023-05-01 12:31:00.048386460,0,60,2023-05-01 13:31:00.048386460,No
231,VEH_72,1,Null,O_174,2023-05-01 13:58:13.494579900,0 days 16:01:46.505420100,0,2023-05-02 06:00:00,Null
232,VEH_72,2,20230502B470372_001,D_108,2023-05-02 06:31:00.048386460,0,60,2023-05-02 07:31:00.048386460,No
233,VEH_72,3,20230502B471264_001,D_184,2023-05-02 06:52:02.979184920,60,60,2023-05-02 08:52:02.979184920,No
234,VEH_72,1,Null,O_326,2023-05-02 10:01:05.844794580,0 days 01:58:54.155205420,0,2023-05-02 12:00:00,Null
235,VEH_72,2,20230502B470916_001,D_37,2023-05-02 12:33:28.479681060,0,60,2023-05-02 13:33:28.479681060,No
236,VEH_72,1,Null,O_9,2023-05-02 17:35:31.436183099,0 days 00:24:28.563816901,0,2023-05-02 18:00:00,Null
237,VEH_72,2,M18434052,D_301,2023-05-02 18:22:35.005233600,0,60,2023-05-02 19:22:35.005233600,No
238,VEH_72,3,M18434048,D_301,2023-05-02 18:00:00,60,60,2023-05-02 20:00:00,No
239,VEH_72,1,Null,O_9,2023-05-02 20:45:36.992678280,0 days 15:14:23.007321720,0,2023-05-03 12:00:00,Null
240,VEH_72,2,M18388240,D_404,2023-05-03 13:38:13.153195740,0,60,2023-05-03 14:38:13.153195740,No
241,VEH_72,1,Null,O_323,2023-05-03 15:11:18.715834140,0 days 08:48:41.284165860,0,2023-05-04 00:00:00,Null
242,VEH_72,2,20230503B475118_001,D_23,2023-05-04 01:41:09.720565020,0,60,2023-05-04 02:41:09.720565020,No
243,VEH_72,3,20230503B475106_001,D_144,2023-05-04 00:28:03.981655140,60,60,2023-05-04 02:28:03.981655140,No
244,VEH_72,1,Null,O_9,2023-05-04 04:29:33.369762540,0 days 01:30:26.630237460,0,2023-05-04 06:00:00,Null
245,VEH_72,2,M18389503,D_446,2023-05-04 09:06:21.996697740,0,60,2023-05-04 10:06:21.996697740,No
246,VEH_72,1,Null,O_144,2023-05-04 10:47:44.422468740,0 days 07:12:15.577531260,0,2023-05-04 18:00:00,Null
247,VEH_72,2,20230502B467614_001,D_92,2023-05-04 18:00:00,0,60,2023-05-04 19:00:00,No
248,VEH_72,1,Null,O_9,2023-05-04 21:47:42.620772360,0 days 02:12:17.379227640,0,2023-05-05 00:00:00,Null
249,VEH_72,2,M18391666,D_581,2023-05-05 03:25:23.501175120,0,60,2023-05-05 04:25:23.501175120,No
250,VEH_72,1,Null,O_580,2023-05-05 05:02:46.131537300,0 days 18:57:13.868462700,0,2023-05-06 00:00:00,Null
251,VEH_72,2,20230506B478606_001,D_1,2023-05-06 01:56:45.647496240,0,60,2023-05-06 02:56:45.647496240,No
252,VEH_72,1,Null,O_580,2023-05-06 04:49:25.351669800,,0,,Null
253,VEH_73,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
254,VEH_73,2,20230501B468199_001,D_108,2023-05-01 00:58:24.866227980,0,60,2023-05-01 01:58:24.866227980,Yes
255,VEH_73,1,Null,O_174,2023-05-01 02:25:38.312421420,0 days 09:34:21.687578580,0,2023-05-01 12:00:00,Null
256,VEH_73,2,20230501B468117_001,D_109,2023-05-01 14:12:15.853967520,0,60,2023-05-01 15:12:15.853967520,No
257,VEH_73,1,Null,O_144,2023-05-01 15:52:48.075556260,0 days 02:07:11.924443740,0,2023-05-01 18:00:00,Null
258,VEH_73,2,M18386991,D_426,2023-05-01 19:01:47.562082560,0,60,2023-05-01 20:01:47.562082560,No
259,VEH_73,1,Null,O_352,2023-05-01 20:23:56.360218200,0 days 09:36:03.639781800,0,2023-05-02 06:00:00,Null
260,VEH_73,2,MF2305026196573,D_1283,2023-05-02 07:11:21.690590460,0,60,2023-05-02 08:11:21.690590460,No
261,VEH_73,1,Null,O_144,2023-05-02 08:20:00.294855660,0 days 03:39:59.705144340,0,2023-05-02 12:00:00,Null
262,VEH_73,2,M18389166,D_426,2023-05-02 13:01:47.562082560,0,60,2023-05-02 14:01:47.562082560,No
263,VEH_73,1,Null,O_352,2023-05-02 14:23:56.360218200,0 days 03:36:03.639781800,0,2023-05-02 18:00:00,Null
264,VEH_73,2,MF2305026198667,D_1333,2023-05-02 20:09:09.859338840,0,60,2023-05-02 21:09:09.859338840,No
265,VEH_73,3,MF2305026198697,D_1335,2023-05-02 18:34:37.722648240,60,60,2023-05-02 20:34:37.722648240,No
266,VEH_73,1,Null,O_685,2023-05-02 23:26:49.927377120,0 days 00:33:10.072622880,0,2023-05-03 00:00:00,Null
267,VEH_73,2,20230503B474842_001,D_109,2023-05-03 03:15:48.208035600,0,60,2023-05-03 04:15:48.208035600,No
268,VEH_73,1,Null,O_144,2023-05-03 04:56:20.429624340,0 days 01:03:39.570375660,0,2023-05-03 06:00:00,Null
269,VEH_73,2,20230501B467365_001,D_85,2023-05-03 07:16:48.133048500,0,60,2023-05-03 08:16:48.133048500,No
270,VEH_73,1,Null,O_603,2023-05-03 08:55:37.426288140,0 days 03:04:22.573711860,0,2023-05-03 12:00:00,Null
271,VEH_73,2,20230503B472440_007,D_208,2023-05-03 12:52:01.038688740,0,60,2023-05-03 13:52:01.038688740,No
272,VEH_73,1,Null,O_603,2023-05-03 14:47:10.500471060,0 days 03:12:49.499528940,0,2023-05-03 18:00:00,Null
273,VEH_73,2,20230503B473268_001,D_208,2023-05-03 18:52:01.038688740,0,60,2023-05-03 19:52:01.038688740,No
274,VEH_73,1,Null,O_603,2023-05-03 20:47:10.500471060,0 days 03:12:49.499528940,0,2023-05-04 00:00:00,Null
275,VEH_73,2,MF2305106275377,D_1598,2023-05-04 04:23:47.863961040,0,60,2023-05-04 05:23:47.863961040,No
276,VEH_73,1,Null,O_603,2023-05-04 09:32:10.149440280,0 days 02:27:49.850559720,0,2023-05-04 12:00:00,Null
277,VEH_73,2,20230504B476049_001,D_209,2023-05-04 13:13:38.880756960,0,60,2023-05-04 14:13:38.880756960,No
278,VEH_73,1,Null,O_144,2023-05-04 14:41:19.420840980,0 days 03:18:40.579159020,0,2023-05-04 18:00:00,Null
279,VEH_73,2,20230502B469199_001,D_98,2023-05-04 19:31:07.707768360,0,60,2023-05-04 20:31:07.707768360,No
280,VEH_73,1,Null,O_326,2023-05-04 21:10:39.344584500,0 days 02:49:20.655415500,0,2023-05-05 00:00:00,Null
281,VEH_73,2,20230503B474095_001,D_92,2023-05-05 01:31:41.383424700,0,60,2023-05-05 02:31:41.383424700,No
282,VEH_73,1,Null,O_9,2023-05-05 05:19:24.004197060,0 days 00:40:35.995802940,0,2023-05-05 06:00:00,Null
283,VEH_73,2,M18393285,D_424,2023-05-05 10:53:25.455526680,0,60,2023-05-05 11:53:25.455526680,No
284,VEH_73,1,Null,O_711,2023-05-05 11:57:47.300647860,1 days 06:02:12.699352140,0,2023-05-06 18:00:00,Null
285,VEH_73,2,20230506B478630_001,D_1,2023-05-06 20:24:15.423691980,0,60,2023-05-06 21:24:15.423691980,No
286,VEH_73,1,Null,O_144,2023-05-06 21:40:15.652047960,,0,,Null
287,VEH_94,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
288,VEH_94,2,20230501B467942_001,D_108,2023-05-01 00:58:24.866227980,0,60,2023-05-01 01:58:24.866227980,Yes
289,VEH_94,3,20230501B467505_001,D_179,2023-05-01 00:47:12.093680040,60,60,2023-05-01 02:47:12.093680040,No
290,VEH_94,1,Null,O_326,2023-05-01 04:17:59.141735220,0 days 13:42:00.858264780,0,2023-05-01 18:00:00,Null
291,VEH_94,2,MF2305126290562,D_37,2023-05-01 18:51:48.299573520,0,60,2023-05-01 19:51:48.299573520,No
292,VEH_94,3,N_20230501858893,D_2004,2023-05-01 18:24:37.386873180,60,60,2023-05-01 20:24:37.386873180,No
293,VEH_94,1,Null,O_62,2023-05-01 21:23:31.142202119,0 days 08:46:28.857797881,0,2023-05-02 06:10:00,Null
294,VEH_94,2,M18387105,D_455,2023-05-02 07:09:26.968043220,0,60,2023-05-02 08:09:26.968043220,No
295,VEH_94,1,Null,O_603,2023-05-02 08:48:17.655109680,0 days 15:11:42.344890320,0,2023-05-03 00:00:00,Null
296,VEH_94,2,20230503B473272_001,D_209,2023-05-03 01:13:38.880756960,0,60,2023-05-03 02:13:38.880756960,No
297,VEH_94,3,20230503B473276_001,D_209,2023-05-03 00:00:00,60,60,2023-05-03 02:00:00,No
298,VEH_94,1,Null,O_144,2023-05-03 03:41:19.420840980,2 days 08:18:40.579159020,0,2023-05-05 12:00:00,Null
299,VEH_94,2,20230503B472321_001,D_88,2023-05-05 14:43:57.439300080,0,60,2023-05-05 15:43:57.439300080,No
300,VEH_94,3,20230503B472683_001,D_88,2023-05-05 12:00:00,60,60,2023-05-05 14:00:00,No
301,VEH_94,1,Null,O_284,2023-05-05 17:22:59.810917140,,0,,Null
302,VEH_82,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
303,VEH_82,2,20230501B468135_001,D_109,2023-05-01 02:05:18.250253760,0,60,2023-05-01 03:05:18.250253760,No
304,VEH_82,3,M18385400,D_286,2023-05-01 00:46:12.535739580,60,60,2023-05-01 02:46:12.535739580,No
305,VEH_82,1,Null,O_144,2023-05-01 05:28:59.035291320,0 days 00:31:00.964708680,0,2023-05-01 06:00:00,Null
306,VEH_82,2,M18385443,D_318,2023-05-01 08:39:34.164895920,0,60,2023-05-01 09:39:34.164895920,No
307,VEH_82,1,Null,O_62,2023-05-01 10:14:17.393802720,0 days 01:45:42.606197280,0,2023-05-01 12:00:00,Null
308,VEH_82,2,M18384922,D_268,2023-05-01 12:27:44.026917420,0,60,2023-05-01 13:27:44.026917420,No
309,VEH_82,1,Null,O_11,2023-05-01 13:38:57.760864320,0 days 04:21:02.239135680,0,2023-05-01 18:00:00,Null
310,VEH_82,2,20230501B468202_001,D_109,2023-05-01 20:05:18.250253760,0,60,2023-05-01 21:05:18.250253760,No
311,VEH_82,3,20230501B468369_001,D_109,2023-05-01 18:00:00,60,60,2023-05-01 20:00:00,No
312,VEH_82,1,Null,O_144,2023-05-01 22:45:50.471842440,0 days 01:14:09.528157560,0,2023-05-02 00:00:00,Null
313,VEH_82,2,M18389162,D_95,2023-05-02 02:49:44.347256400,0,60,2023-05-02 03:49:44.347256400,No
314,VEH_82,3,20230501B466889_001,D_425,2023-05-02 00:16:06.940187160,60,60,2023-05-02 02:16:06.940187160,No
315,VEH_82,1,Null,O_673,2023-05-02 05:22:29.293944720,0 days 12:37:30.706055280,0,2023-05-02 18:00:00,Null
316,VEH_82,2,M18387180,D_415,2023-05-02 18:20:43.557675420,0,60,2023-05-02 19:20:43.557675420,No
317,VEH_82,1,Null,O_673,2023-05-02 19:39:21.545662440,0 days 10:20:38.454337560,0,2023-05-03 06:00:00,Null
318,VEH_82,2,M18388613,D_511,2023-05-03 06:59:46.200583200,0,60,2023-05-03 07:59:46.200583200,No
319,VEH_82,3,M18389679,D_609,2023-05-03 06:43:42.602329920,60,60,2023-05-03 08:43:42.602329920,No
320,VEH_82,1,Null,O_711,2023-05-03 10:12:16.875845040,0 days 01:47:43.124154960,0,2023-05-03 12:00:00,Null
321,VEH_82,2,20230503B474879_001,D_1,2023-05-03 14:24:15.423691980,0,60,2023-05-03 15:24:15.423691980,No
322,VEH_82,3,20230502B470314_001,D_109,2023-05-03 12:40:53.330954520,60,60,2023-05-03 14:40:53.330954520,No
323,VEH_82,1,Null,O_144,2023-05-03 17:45:40.976235180,0 days 00:14:19.023764820,0,2023-05-03 18:00:00,Null
324,VEH_82,2,20230501B467806_001,D_93,2023-05-03 20:37:08.877065520,0,60,2023-05-03 21:37:08.877065520,No
325,VEH_82,3,20230501B467403_001,D_93,2023-05-03 18:00:00,60,60,2023-05-03 20:00:00,No
326,VEH_82,1,Null,O_770,2023-05-03 23:27:36.527545980,,0,,Null
327,VEH_52,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
328,VEH_52,2,N_20230501858775,D_179,2023-05-01 00:32:22.499771700,0,60,2023-05-01 01:32:22.499771700,Yes
329,VEH_52,1,Null,O_326,2023-05-01 02:04:44.681598900,0 days 03:55:15.318401100,0,2023-05-01 06:00:00,Null
330,VEH_52,2,MF2305126290600,D_1629,2023-05-01 07:19:12.062341800,0,60,2023-05-01 08:19:12.062341800,No
331,VEH_52,1,Null,O_448,2023-05-01 08:57:07.578959339,0 days 03:02:52.421040661,0,2023-05-01 12:00:00,Null
332,VEH_52,2,MF2305036201413,D_1396,2023-05-01 14:09:43.000398,0,60,2023-05-01 15:09:43.000398,No
333,VEH_52,3,MF2305036201422,D_1399,2023-05-01 12:36:51.900476280,60,60,2023-05-01 14:36:51.900476280,No
334,VEH_52,1,Null,O_62,2023-05-01 17:07:23.634487080,0 days 00:52:36.365512920,0,2023-05-01 18:00:00,Null
335,VEH_52,2,20230501B468126_001,D_109,2023-05-01 20:13:02.210927100,0,60,2023-05-01 21:13:02.210927100,No
336,VEH_52,1,Null,O_62,2023-05-01 23:42:48.176592600,0 days 00:17:11.823407400,0,2023-05-02 00:00:00,Null
337,VEH_52,2,M18387097,D_355,2023-05-02 01:07:25.069564260,0,60,2023-05-02 02:07:25.069564260,No
338,VEH_52,1,Null,O_629,2023-05-02 02:23:39.297550260,-1 days +21:36:20.702449740,0,2023-05-02 00:00:00,Null
339,VEH_52,2,M18387104,D_359,2023-05-02 00:47:29.981735160,0,60,2023-05-02 01:47:29.981735160,No
340,VEH_52,1,Null,O_673,2023-05-02 02:11:12.306878820,0 days 03:48:47.693121180,0,2023-05-02 06:00:00,Null
341,VEH_52,2,M18388986,D_425,2023-05-02 06:23:57.447912600,0,60,2023-05-02 07:23:57.447912600,No
342,VEH_52,1,Null,O_673,2023-05-02 07:47:08.743204620,0 days 04:12:51.256795380,0,2023-05-02 12:00:00,Null
343,VEH_52,2,M18387021,D_441,2023-05-02 13:26:09.543744480,0,60,2023-05-02 14:26:09.543744480,No
344,VEH_52,3,M18387331,D_498,2023-05-02 12:45:18.740585100,60,60,2023-05-02 14:45:18.740585100,No
345,VEH_52,1,Null,O_174,2023-05-02 16:50:47.108870280,0 days 01:09:12.891129720,0,2023-05-02 18:00:00,Null
346,VEH_52,2,20230502B468905_002,D_146,2023-05-02 18:23:49.649864400,0,60,2023-05-02 19:23:49.649864400,No
347,VEH_52,1,Null,O_174,2023-05-02 19:46:37.140369120,0 days 10:13:22.859630880,0,2023-05-03 06:00:00,Null
348,VEH_52,2,20230503B473583_001,D_233,2023-05-03 07:03:40.833320940,0,60,2023-05-03 08:03:40.833320940,No
349,VEH_52,3,20230502B469728_001,D_233,2023-05-03 06:00:00,60,60,2023-05-03 08:00:00,No
350,VEH_52,1,Null,O_326,2023-05-03 09:35:17.037311520,0 days 02:24:42.962688480,0,2023-05-03 12:00:00,Null
351,VEH_52,2,20230502B471489_001,D_78,2023-05-03 12:49:34.442835840,0,60,2023-05-03 13:49:34.442835840,No
352,VEH_52,1,Null,O_9,2023-05-03 17:51:35.926204080,0 days 00:08:24.073795920,0,2023-05-03 18:00:00,Null
353,VEH_52,2,M18389664,D_410,2023-05-03 18:07:07.154569140,0,60,2023-05-03 19:07:07.154569140,No
354,VEH_52,1,Null,O_9,2023-05-03 19:14:26.738938740,0 days 04:45:33.261061260,0,2023-05-04 00:00:00,Null
355,VEH_52,2,M18389456,D_318,2023-05-04 04:53:14.545017360,0,60,2023-05-04 05:53:14.545017360,No
356,VEH_52,1,Null,O_62,2023-05-04 06:27:57.773924220,0 days 05:32:02.226075780,0,2023-05-04 12:00:00,Null
357,VEH_52,2,M18390856,D_373,2023-05-04 13:36:10.537774200,0,60,2023-05-04 14:36:10.537774200,No
358,VEH_52,1,Null,O_62,2023-05-04 16:22:05.006292600,0 days 01:37:54.993707400,0,2023-05-04 18:00:00,Null
359,VEH_52,2,M18391896,D_555,2023-05-04 19:11:51.376088940,0,60,2023-05-04 20:11:51.376088940,No
360,VEH_52,1,Null,O_243,2023-05-04 20:42:20.484288660,0 days 03:17:39.515711340,0,2023-05-05 00:00:00,Null
361,VEH_52,2,20230504B476647_001,D_108,2023-05-05 01:31:03.345993420,0,60,2023-05-05 02:31:03.345993420,No
362,VEH_52,1,Null,O_243,2023-05-05 04:01:04.159179840,0 days 13:58:55.840820160,0,2023-05-05 18:00:00,Null
363,VEH_52,2,20230504B476584_001,D_1,2023-05-05 20:41:59.504385,0,60,2023-05-05 21:41:59.504385,No
364,VEH_52,1,Null,O_144,2023-05-05 21:57:59.732740920,0 days 02:02:00.267259080,0,2023-05-06 00:00:00,Null
365,VEH_52,2,20230504B475242_001,D_7,2023-05-06 02:32:21.229003560,0,60,2023-05-06 03:32:21.229003560,No
366,VEH_52,1,Null,O_62,2023-05-06 04:05:21.522940620,0 days 07:54:38.477059380,0,2023-05-06 12:00:00,Null
367,VEH_52,2,M18394260,D_453,2023-05-06 14:04:32.607153060,0,60,2023-05-06 15:04:32.607153060,No
368,VEH_52,1,Null,O_62,2023-05-06 17:27:36.037941540,0 days 00:32:23.962058460,0,2023-05-06 18:00:00,Null
369,VEH_52,2,M18393927,D_685,2023-05-06 19:21:32.704539119,0,60,2023-05-06 20:21:32.704539119,No
370,VEH_52,1,Null,O_62,2023-05-06 21:51:38.798140740,,0,,Null
371,VEH_53,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
372,VEH_53,2,M18385392,D_290,2023-05-01 01:23:59.261689080,0,60,2023-05-01 02:23:59.261689080,No
373,VEH_53,1,Null,O_580,2023-05-01 02:43:42.280815600,0 days 03:16:17.719184400,0,2023-05-01 06:00:00,Null
374,VEH_53,2,20230501B468154_001,D_108,2023-05-01 07:09:58.910077260,0,60,2023-05-01 08:09:58.910077260,No
375,VEH_53,1,Null,O_174,2023-05-01 08:37:12.356270700,0 days 03:22:47.643729300,0,2023-05-01 12:00:00,Null
376,VEH_53,2,20230501B468248_001,D_184,2023-05-01 12:53:17.648029560,0,60,2023-05-01 13:53:17.648029560,No
377,VEH_53,1,Null,O_326,2023-05-01 14:31:20.465252760,0 days 03:28:39.534747240,0,2023-05-01 18:00:00,Null
378,VEH_53,2,MF2305126290582,D_2009,2023-05-01 18:49:50.304733080,0,60,2023-05-01 19:49:50.304733080,No
379,VEH_53,1,Null,O_179,2023-05-01 20:10:06.953362560,0 days 03:49:53.046637440,0,2023-05-02 00:00:00,Null
380,VEH_53,2,20230502B471738_001,D_209,2023-05-02 00:35:56.181155760,0,60,2023-05-02 01:35:56.181155760,No
381,VEH_53,1,Null,O_144,2023-05-02 02:03:36.721239780,0 days 03:56:23.278760220,0,2023-05-02 06:00:00,Null
382,VEH_53,2,MF2305026194097,D_62,2023-05-02 09:22:37.005220500,0,60,2023-05-02 10:22:37.005220500,No
383,VEH_53,1,Null,O_591,2023-05-02 10:50:15.608635500,0 days 01:09:44.391364500,0,2023-05-02 12:00:00,Null
384,VEH_53,2,20230502B469944_001,D_109,2023-05-02 14:42:02.166683340,0,60,2023-05-02 15:42:02.166683340,No
385,VEH_53,1,Null,O_144,2023-05-02 16:22:34.388272080,0 days 01:37:25.611727920,0,2023-05-02 18:00:00,Null
386,VEH_53,2,20230501B467248_001,D_36,2023-05-02 19:32:09.095213400,0,60,2023-05-02 20:32:09.095213400,No
387,VEH_53,1,Null,O_352,2023-05-02 21:13:13.598300640,0 days 02:46:46.401699360,0,2023-05-03 00:00:00,Null
388,VEH_53,2,MF2305036211285,D_1330,2023-05-03 00:42:38.923291140,0,60,2023-05-03 01:42:38.923291140,No
389,VEH_53,2,MF2305106275958,D_1917,2023-05-03 01:49:25.121912040,0,60,2023-05-03 02:49:25.121912040,No
390,VEH_53,1,Null,O_448,2023-05-03 03:27:39.071778420,-1 days +20:32:20.928221580,0,2023-05-03 00:00:00,Null
391,VEH_53,2,20230503B473906_001,D_209,2023-05-03 01:13:50.849813400,0,60,2023-05-03 02:13:50.849813400,No
392,VEH_53,1,Null,O_144,2023-05-03 02:41:31.389897479,-1 days +21:18:28.610102521,0,2023-05-03 00:00:00,Null
393,VEH_53,2,MF2305256365440,D_2629,2023-05-03 01:36:03.868436820,0,60,2023-05-03 02:36:03.868436820,No
394,VEH_53,1,Null,O_179,2023-05-03 02:59:02.796270240,0 days 03:00:57.203729760,0,2023-05-03 06:00:00,Null
395,VEH_53,2,20230502B469776_001,D_36,2023-05-03 07:19:06.986866860,0,60,2023-05-03 08:19:06.986866860,No
396,VEH_53,1,Null,O_179,2023-05-03 09:37:01.456477200,0 days 02:22:58.543522800,0,2023-05-03 12:00:00,Null
397,VEH_53,2,20230502B471974_001,D_209,2023-05-03 12:35:56.181155760,0,60,2023-05-03 13:35:56.181155760,No
398,VEH_53,2,20230502B469822_001,D_29,2023-05-03 15:51:55.160579940,0,60,2023-05-03 16:51:55.160579940,No
399,VEH_53,2,20230502B469868_001,D_59,2023-05-03 12:57:29.293212300,0,60,2023-05-03 13:57:29.293212300,No
400,VEH_53,2,20230502B469852_001,D_83,2023-05-03 14:24:35.777586240,0,60,2023-05-03 15:24:35.777586240,No
401,VEH_53,1,Null,O_284,2023-05-03 15:35:35.308993980,0 days 02:24:24.691006020,0,2023-05-03 18:00:00,Null
402,VEH_53,2,MF2305106275908,D_1210,2023-05-03 20:00:07.834524900,0,60,2023-05-03 21:00:07.834524900,No
403,VEH_53,1,Null,O_352,2023-05-03 21:32:44.298030060,0 days 02:27:15.701969940,0,2023-05-04 00:00:00,Null
404,VEH_53,2,20230504B477170_001,D_1,2023-05-04 01:07:55.703342520,0,60,2023-05-04 02:07:55.703342520,No
405,VEH_53,1,Null,O_144,2023-05-04 02:23:55.931698440,0 days 03:36:04.068301560,0,2023-05-04 06:00:00,Null
406,VEH_53,2,20230502B470787_001,D_96,2023-05-04 08:50:41.215956600,0,60,2023-05-04 09:50:41.215956600,No
407,VEH_53,1,Null,O_243,2023-05-04 10:14:41.527435380,0 days 01:45:18.472564620,0,2023-05-04 12:00:00,Null
408,VEH_53,2,20230503B473645_001,D_233,2023-05-04 13:50:02.468717340,0,60,2023-05-04 14:50:02.468717340,No
409,VEH_53,1,Null,O_326,2023-05-04 15:21:38.672707920,0 days 02:38:21.327292080,0,2023-05-04 18:00:00,Null
410,VEH_53,2,20230502B471595_001,D_95,2023-05-04 19:11:51.810974460,0,60,2023-05-04 20:11:51.810974460,No
411,VEH_53,3,N_20230503870944,D_95,2023-05-04 18:00:00,60,60,2023-05-04 20:00:00,No
412,VEH_53,1,Null,O_673,2023-05-04 21:37:57.687279900,0 days 02:22:02.312720100,0,2023-05-05 00:00:00,Null
413,VEH_53,2,M18391733,D_382,2023-05-05 03:17:07.407003360,0,60,2023-05-05 04:17:07.407003360,No
414,VEH_53,1,Null,O_352,2023-05-05 04:59:02.527687980,0 days 01:00:57.472312020,0,2023-05-05 06:00:00,Null
415,VEH_53,2,MF2305306379931,D_1316,2023-05-05 07:37:49.373171220,0,60,2023-05-05 08:37:49.373171220,No
416,VEH_53,1,Null,O_144,2023-05-05 09:27:06.571856400,0 days 02:32:53.428143600,0,2023-05-05 12:00:00,Null
417,VEH_53,2,MF2305046248002,D_89,2023-05-05 15:09:15.551553600,0,60,2023-05-05 16:09:15.551553600,No
418,VEH_53,1,Null,O_591,2023-05-05 16:34:25.426024980,0 days 01:25:34.573975020,0,2023-05-05 18:00:00,Null
419,VEH_53,2,MF2305046256499,D_1670,2023-05-05 21:05:45.234129,0,60,2023-05-05 22:05:45.234129,No
420,VEH_53,1,Null,O_629,2023-05-05 22:39:35.121703440,0 days 01:20:24.878296560,0,2023-05-06 00:00:00,Null
421,VEH_53,2,20230506B478518_001,D_108,2023-05-06 01:11:15.353097900,0,60,2023-05-06 02:11:15.353097900,No
422,VEH_53,1,Null,O_174,2023-05-06 02:38:28.799291340,-1 days +21:21:31.200708660,0,2023-05-06 00:00:00,Null
423,VEH_53,2,MF2305166313018,D_1220,2023-05-06 01:53:30.270544680,0,60,2023-05-06 02:53:30.270544680,No
424,VEH_53,1,Null,O_34,2023-05-06 03:36:02.260145580,,0,,Null
425,VEH_54,1,Null,O_11,2023-05-01 00:00:00,0 days 00:00:00,0,2023-05-01 00:00:00,Null
426,VEH_54,2,M18385405,D_298,2023-05-01 01:28:51.845548440,0,60,2023-05-01 02:28:51.845548440,No
427,VEH_54,1,Null,O_144,2023-05-01 03:08:22.426779360,0 days 02:51:37.573220640,0,2023-05-01 06:00:00,Null
428,VEH_54,2,M18386983,D_425,2023-05-01 08:49:44.347256400,0,60,2023-05-01 09:49:44.347256400,No
429,VEH_54,1,Null,O_673,2023-05-01 10:12:55.642548360,0 days 01:47:04.357451640,0,2023-05-01 12:00:00,Null
430,VEH_54,2,20230501B468185_001,D_37,2023-05-01 12:56:40.867987260,0,60,2023-05-01 13:56:40.867987260,No
431,VEH_54,1,Null,O_9,2023-05-01 17:58:43.824489360,0 days 06:01:16.175510640,0,2023-05-02 00:00:00,Null
432,VEH_54,2,M18385496,D_346,2023-05-02 04:29:12.913514280,0,60,2023-05-02 05:29:12.913514280,No
433,VEH_54,1,Null,O_174,2023-05-02 06:02:31.695855720,0 days 05:57:28.304144280,0,2023-05-02 12:00:00,Null
434,VEH_54,2,20230502B468905_001,D_146,2023-05-02 12:23:49.649864400,0,60,2023-05-02 13:23:49.649864400,No
435,VEH_54,1,Null,O_174,2023-05-02 13:46:37.140369120,1 days 10:13:22.859630880,0,2023-05-04 00:00:00,Null
436,VEH_54,2,20230502B469736_001,D_208,2023-05-04 00:44:45.198987240,0,60,2023-05-04 01:44:45.198987240,No
437,VEH_54,1,Null,O_629,2023-05-04 02:25:55.052183280,0 days 03:34:04.947816720,0,2023-05-04 06:00:00,Null
